PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY_ORANO,FORMATION_ORANO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-ABBREV,MEASUREMENT-NATURE,MEASUREMENT-UNIT,ANALYSIS_LABORATORY,ANALYSIS_ABBREV,Vp_short_axis,Vp_long_axis,Vs_short_axis,Vs_long_axis,Vp_short_axis_sature,Vp_long_axis_sature,Vs_short_axis_sature,Vs_long_axis_sature,Absolute_solid_density,Bulk_density,Permeability,Magnetic_susceptibility,Resistivity_DC,Resistivity_AC_1hz,Resistivity_AC_10Khz,Thermic_conductivity,Poisson_ratio,Young_modulus,Graphite_prop_Imagery,Porosity_H2O,Porosity_He,Porosity_Hg,Kv,Estimated_qtz_fraction_paleo_brine_mix
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-261--160-160-1,WGS84 Greenwich,,-104.5193455,58.07209204,329.724762,,NAD83_UTMZ13N,528354.6776,6436836.448,329.724762,,Database_Petro_Orano_WCL,WC-261-1MAS-08,,,1MAS,,WC____261___,58.07184096,-104.5193155,487.25,528356.644,6436808.507,487.25,160,160.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.6,,,,,1841,1656,,,,,11.12,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-261--180-1-180-2,WGS84 Greenwich,,-104.5193427,58.07212335,309.9301262,,NAD83_UTMZ13N,528354.8176,6436839.935,309.9301262,,Database_Petro_Orano_WCL,WC-261-1MAS-09,,,1MAS,,WC____261___,58.07184096,-104.5193155,487.25,528356.644,6436808.507,487.25,180.1,180.2,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.59,,,,,1335,1221,,,,,11.69,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-261--200-200-1,WGS84 Greenwich,,-104.5193399,58.07215435,290.3324519,,NAD83_UTMZ13N,528354.9563,6436843.388,290.3324519,,Database_Petro_Orano_WCL,WC-261-1MAS-10,,,1MAS,,WC____261___,58.07184096,-104.5193155,487.25,528356.644,6436808.507,487.25,200,200.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.61,,,,,4659,4102,,,,,8.61,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--59-8-59-9,WGS84 Greenwich,,-104.5241824,58.07010962,440.8719756,,NAD83_UTMZ13N,528070.906,6436613.718,440.8719756,,Database_Petro_Orano_WCL,WC-263-1MAS-01,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,59.8,59.9,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.56,,,,,1007,931,,,,,10.77,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--70-6-70-7,WGS84 Greenwich,,-104.5241913,58.07013758,430.5438842,,NAD83_UTMZ13N,528070.3577,6436616.828,430.5438842,,Database_Petro_Orano_WCL,WC-263-1MAS-02,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,70.6,70.7,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.5,,,,,1532,1359,,,,,9.93,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--80-8-80-9,WGS84 Greenwich,,-104.5242,58.07016166,420.718361,,NAD83_UTMZ13N,528069.8295,6436619.505,420.718361,,Database_Petro_Orano_WCL,WC-263-1MAS-03,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,80.8,80.9,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.57,,,,,1556,1346,,,,,13.93,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--100-1-100-2,WGS84 Greenwich,,-104.5242166,58.07020386,402.0246198,,NAD83_UTMZ13N,528068.8149,6436624.196,402.0246198,,Database_Petro_Orano_WCL,WC-263-1MAS-04,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,100.1,100.2,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.56,,,,,1672,1455,,,,,13.01,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--120-4-120-5,WGS84 Greenwich,,-104.5242349,58.07024752,382.3448792,,NAD83_UTMZ13N,528067.7032,6436629.05,382.3448792,,Database_Petro_Orano_WCL,WC-263-1MAS-05,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,120.4,120.5,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.57,,,,,925,850,,,,,9.07,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--139-7-139-8,WGS84 Greenwich,,-104.5242522,58.07028903,363.6345839,,NAD83_UTMZ13N,528066.6463,6436633.664,363.6345839,,Database_Petro_Orano_WCL,WC-263-1MAS-06,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,139.7,139.8,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,3508,3093,,,,,5.92,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--160-3-160-4,WGS84 Greenwich,,-104.5242681,58.07033346,343.659615,,NAD83_UTMZ13N,528065.6767,6436638.603,343.659615,,Database_Petro_Orano_WCL,WC-263-1MAS-07,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,160.3,160.4,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.59,,,,,1484,1273,,,,,13.37,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--179-4-179-5,WGS84 Greenwich,,-104.5242803,58.07037475,325.1350595,,NAD83_UTMZ13N,528064.9247,6436643.195,325.1350595,,Database_Petro_Orano_WCL,WC-263-1MAS-08,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,179.4,179.5,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.6,,,,,2398,2108,,,,,11.06,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--199-8-199-9,WGS84 Greenwich,,-104.5242933,58.07041885,305.3496704,,NAD83_UTMZ13N,528064.1216,6436648.1,305.3496704,,Database_Petro_Orano_WCL,WC-263-1MAS-09,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,199.8,199.9,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.53,,,,,924,842,,,,,9.68,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-263--219-9-220,WGS84 Greenwich,,-104.524305,58.07046147,285.8301238,,NAD83_UTMZ13N,528063.3957,6436652.84,285.8301238,,Database_Petro_Orano_WCL,WC-263-1MAS-10,,,1MAS,,WC____263___,58.06995478,-104.524133,498.059,528073.942,6436596.5,498.059,219.9,220,SStMed,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.61,,,,,1866,1687,,,,,8.28,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--49-9-50,WGS84 Greenwich,,-104.5482089,58.08085234,448.7800931,,NAD83_UTMZ13N,526645.511,6437799.999,448.7800931,,Database_Petro_Orano_WCL,WC-267-1MAS-01,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,49.9,50,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.59,,,,,846,765,,,,,10.84,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--59-8-59-9,WGS84 Greenwich,,-104.5482334,58.08086072,439.0313492,,NAD83_UTMZ13N,526644.0601,6437800.922,439.0313492,,Database_Petro_Orano_WCL,WC-267-1MAS-02,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,59.8,59.9,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.57,,,,,665,617,,,,,11.25,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--69-69-1,WGS84 Greenwich,,-104.5482579,58.08086718,429.9739199,,NAD83_UTMZ13N,526642.6113,6437801.632,429.9739199,,Database_Petro_Orano_WCL,WC-267-1MAS-03,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,69,69.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.59,,,,,852,786,,,,,8.62,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--79-8-79-9,WGS84 Greenwich,,-104.5482866,58.08087477,419.3412856,,NAD83_UTMZ13N,526640.9105,6437802.465,419.3412856,,Database_Petro_Orano_WCL,WC-267-1MAS-04,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,79.8,79.9,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.52,,,,,680,612,,,,,11.24,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--100-8-100-9,WGS84 Greenwich,,-104.5483425,58.08088952,398.6667188,,NAD83_UTMZ13N,526637.6033,6437804.085,398.6667188,,Database_Petro_Orano_WCL,WC-267-1MAS-05,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,100.8,100.9,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.55,,,,,703,634,,,,,12.97,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--119-1-119-2,WGS84 Greenwich,,-104.5483883,58.08090461,380.6451024,,NAD83_UTMZ13N,526634.8934,6437805.747,380.6451024,,Database_Petro_Orano_WCL,WC-267-1MAS-06,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,119.1,119.2,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1009,901,,,,,12.53,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--140-140-1,WGS84 Greenwich,,-104.5484403,58.08092202,360.0626203,,NAD83_UTMZ13N,526631.8122,6437807.665,360.0626203,,Database_Petro_Orano_WCL,WC-267-1MAS-07,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,140,140.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.48,,,,,730,666,,,,,11.71,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--160-160-1,WGS84 Greenwich,,-104.548488,58.08093815,340.3431802,,NAD83_UTMZ13N,526628.9896,6437809.442,340.3431802,,Database_Petro_Orano_WCL,WC-267-1MAS-08,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,160,160.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.5,,,,,1270,1167,,,,,7.67,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--180-180-1,WGS84 Greenwich,,-104.5485335,58.08095374,320.6004549,,NAD83_UTMZ13N,526626.2927,6437811.16,320.6004549,,Database_Petro_Orano_WCL,WC-267-1MAS-09,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,180,180.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.53,,,,,1159,1050,,,,,10.13,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--199-85-199-95,WGS84 Greenwich,,-104.5485787,58.08096922,301.0058,,NAD83_UTMZ13N,526623.6161,6437812.865,301.0058,,Database_Petro_Orano_WCL,WC-267-1MAS-10,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,199.85,199.95,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1353,1236,,,,,10.25,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--219-55-219-65,WGS84 Greenwich,,-104.5486222,58.08098559,281.5592156,,NAD83_UTMZ13N,526621.0355,6437814.671,281.5592156,,Database_Petro_Orano_WCL,WC-267-1MAS-11,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,219.55,219.65,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.56,,,,,1171,1076,,,,,7.5,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-267--240-240-1,WGS84 Greenwich,,-104.5486674,58.08100259,261.372279,,NAD83_UTMZ13N,526618.3572,6437816.546,261.372279,,Database_Petro_Orano_WCL,WC-267-1MAS-12,,,1MAS,,WC____267___,58.08080728,-104.5480891,497.922,526652.609,6437795.029,497.922,240,240.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1150,1022,,,,,8.31,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--43-2-43-3,WGS84 Greenwich,,-104.5180426,58.07191932,441.1635975,,NAD83_UTMZ13N,528431.6743,6436817.767,441.1635975,,Database_Petro_Orano_WCL,WC288_1MAS_01,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,43.2,43.3,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.54,,,,,1182.67,932.75,,,,,7.99,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--49-9-50,WGS84 Greenwich,,-104.5180359,58.07193859,434.8286231,,NAD83_UTMZ13N,528432.0531,6436819.915,434.8286231,,Database_Petro_Orano_WCL,WC288_1MAS_02,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,49.9,50,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1334.96,1104.41,,,,,13.03,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--59-7-59-79,WGS84 Greenwich,,-104.5180261,58.07196678,425.562541,,NAD83_UTMZ13N,528432.6071,6436823.057,425.562541,,Database_Petro_Orano_WCL,WC288_1MAS_03,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,59.7,59.79,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1343.25,1097.41,,,,,13.56,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--70-1-70-2,WGS84 Greenwich,,-104.5180157,58.07199669,415.7291478,,NAD83_UTMZ13N,528433.1951,6436826.392,415.7291478,,Database_Petro_Orano_WCL,WC288_1MAS_04,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,70.1,70.2,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1714.07,1447.29,,,,,13.76,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--79-9-80,WGS84 Greenwich,,-104.5180086,58.07202521,406.4686626,,NAD83_UTMZ13N,528433.5901,6436829.57,406.4686626,,Database_Petro_Orano_WCL,WC288_1MAS_05,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,79.9,80,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,1439.96,1267.25,,,,,13.16,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--99-8-99-9,WGS84 Greenwich,,-104.5179997,58.0720838,387.6755728,,NAD83_UTMZ13N,528434.0694,6436836.097,387.6755728,,Database_Petro_Orano_WCL,WC288_1MAS_06,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,99.8,99.9,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.58,,,,,4033.15,3391.29,,,,,8.28,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--119-85-119-95,WGS84 Greenwich,,-104.5179908,58.07214284,368.7408266,,NAD83_UTMZ13N,528434.5523,6436842.673,368.7408266,,Database_Petro_Orano_WCL,WC288_1MAS_07,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,119.85,119.95,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.61,,,,,1081.54,971.88,,,,,8.41,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-288--140-140-1,WGS84 Greenwich,,-104.5179789,58.07220306,349.7523243,,NAD83_UTMZ13N,528435.2019,6436849.383,349.7523243,,Database_Petro_Orano_WCL,WC288_1MAS_08,,,1MAS,,WC____288___,58.07179508,-104.5180856,482.01,528429.232,6436803.916,482.01,140,140.1,SStCgl,MFc,SEDIMENTARY,SILICICLASTIC,SANDSTONE,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,2.59,,,,,1391.91,1265.05,,,,,10.71,,,,
